Link KawalPemilu,Nama Kelurahan,Nomor TPS,Suara 01,Suara 02,Suara Sah
https://kawalpemilu.org#441,"TERUTUNG KUTE, DARUL HASANAH, ACEH TENGGARA, ACEH",2,3,173,176
https://kawalpemilu.org#1906,"ANEUK GLEE, INDRAPURI, ACEH BESAR, ACEH",2,16,147,163
https://kawalpemilu.org#232,"KUTA TRIENG, LABUHAN HAJI BARAT, ACEH SELATAN, ACEH",6,26,211,237
https://kawalpemilu.org#5172,"SEPANG, BLANGKEJEREN, GAYO LUES, ACEH",1,67,110,177
https://kawalpemilu.org#6332,"MEUNASAH ARA, BANDAR BARU, PIDIE JAYA, ACEH",1,17,147,164
https://kawalpemilu.org#3405,"JEUMPA GLUMPANG VII, MATANGKULI, ACEH UTARA, ACEH",28,21,140,161
https://kawalpemilu.org#3429,"SIREN, MATANGKULI, ACEH UTARA, ACEH",48,5,114,119
https://kawalpemilu.org#2579,"PULO GAMPONG U, INDRA JAYA, PIDIE, ACEH",1,14,166,180
https://kawalpemilu.org#5789,"PAYA KULBI, KARANG BARU, ACEH TAMIANG, ACEH",1,27,212,239
https://kawalpemilu.org#4294,"BLOK 15, GUNUNG MERIAH, ACEH SINGKIL, ACEH",5,76,106,182
https://kawalpemilu.org#1748,"PAYA PEUNAGA, MEUREUBO, ACEH BARAT, ACEH",10,30,149,179
https://kawalpemilu.org#3412,"BARO, MATANGKULI, ACEH UTARA, ACEH",1,0,0,0
https://kawalpemilu.org#4293,"BLOK VI BARU, GUNUNG MERIAH, ACEH SINGKIL, ACEH",5,12,69,81
https://kawalpemilu.org#2535,"KRUENG JANGKO, GEULUMPANG TIGA, PIDIE, ACEH",2,7,128,135
https://kawalpemilu.org#1205,"BUKIT TIGA, PEUNARON, ACEH TIMUR, ACEH",2,63,102,165
https://kawalpemilu.org#53528,"BURUAN, BLAHBATUH, GIANYAR, BALI",7,234,12,246
https://kawalpemilu.org#53677,"PENINJOAN, TEMBUKU, BANGLI, BALI",11,226,2,228
https://kawalpemilu.org#53521,"BATUAN KALER, SUKAWATI, GIANYAR, BALI",11,210,4,214
https://kawalpemilu.org#53495,"BENOA, KUTA SELATAN, BADUNG, BALI",25,227,7,234
https://kawalpemilu.org#53360,"SESANDAN, TABANAN, TABANAN, BALI",3,232,11,243
https://kawalpemilu.org#54019,"UBUNG KAJA, DENPASAR UTARA, KOTA DENPASAR, BALI",53,201,17,218
https://kawalpemilu.org#53296,"AIRKUNING, JEMBRANA, JEMBRANA, BALI",12,48,171,219
https://kawalpemilu.org#53265,"YEHSUMBUL, MENDOYO, JEMBRANA, BALI",10,158,76,234
https://kawalpemilu.org#53997,"PADANGSAMBIAN KELOD, DENPASAR BARAT, KOTA DENPASAR, BALI",40,234,37,271
https://kawalpemilu.org#53495,"BENOA, KUTA SELATAN, BADUNG, BALI",70,227,20,247
https://kawalpemilu.org#53461,"GULINGAN, MENGWI, BADUNG, BALI",6,231,10,241
https://kawalpemilu.org#53966,"BONDALEM, TEJAKULA, BULELENG, BALI",21,176,3,179
https://kawalpemilu.org#53574,"SEBATU, TEGALALLANG, GIANYAR, BALI",6,264,10,274
https://kawalpemilu.org#53561,"LODTUNDUH, UBUD, GIANYAR, BALI",5,197,6,203
https://kawalpemilu.org#53441,"TUBAN, KUTA, BADUNG, BALI",36,94,51,145
https://kawalpemilu.org#53611,"TIHINGAN, BANJARANGKAN, KLUNGKUNG, BALI",10,233,9,242
https://kawalpemilu.org#53284,"CANDIKUSUMA, MELAYA, JEMBRANA, BALI",2,127,74,201
https://kawalpemilu.org#53479,"AYUNAN, ABIANSEMAL, BADUNG, BALI",3,211,7,218
https://kawalpemilu.org#53251,"KALIAKAH, NEGARA, JEMBRANA, BALI",12,192,43,235
https://kawalpemilu.org#53778,"DATAH, ABANG, KARANGASEM, BALI",41,147,11,158
https://kawalpemilu.org#53654,"ABUAN, SUSUT, BANGLI, BALI",16,165,19,184
https://kawalpemilu.org#53977,"PANJER, DENPASAR SELATAN, KOTA DENPASAR, BALI",55,187,24,211
https://kawalpemilu.org#53416,"ANGSERI, BATURITI, TABANAN, BALI",13,250,0,250
https://kawalpemilu.org#53749,"ULAKAN, MANGGIS, KARANGASEM, BALI",10,117,7,124
https://kawalpemilu.org#53272,"PEKUTATAN, PEKUTATAN, JEMBRANA, BALI",3,147,11,158
https://kawalpemilu.org#53301,"BAJERA, SELEMADEG, TABANAN, BALI",13,218,37,255
https://kawalpemilu.org#53596,"KUTAMPI, NUSA PENIDA, KLUNGKUNG, BALI",5,185,17,202
https://kawalpemilu.org#53865,"BENGKEL, BUSUNG BIU, BULELENG, BALI",10,210,3,213
https://kawalpemilu.org#54016,"DANGIN PURI KAJA, DENPASAR UTARA, KOTA DENPASAR, BALI",7,212,20,232
https://kawalpemilu.org#53808,"TIANYAR, KUBU, KARANGASEM, BALI",6,99,5,104
https://kawalpemilu.org#53813,"SUKADANA, KUBU, KARANGASEM, BALI",6,133,4,137
https://kawalpemilu.org#52078,"PAJAGAN, SAJIRA, LEBAK, BANTEN",11,49,140,189
https://kawalpemilu.org#52810,"HARUNDANG, CIKEUSAL, SERANG, BANTEN",3,74,161,235
https://kawalpemilu.org#52547,"BOJONG NANGKA, KELAPA DUA, TANGERANG, BANTEN",107,110,96,206
https://kawalpemilu.org#84970,"SANGHIANGDENGDEK, PULOSARI, PANDEGLANG, BANTEN",5,68,101,169
https://kawalpemilu.org#52963,"JURUMUDI, BENDA, KOTA TANGERANG, BANTEN",22,47,147,194
https://kawalpemilu.org#89647,"GROGOL INDAH, ANYAR, SERANG, BANTEN",5,101,150,251
https://kawalpemilu.org#52922,"TAMIANG, GUNUNG SARI, SERANG, BANTEN",4,68,114,182
https://kawalpemilu.org#52473,"BINONG, CURUG, TANGERANG, BANTEN",63,73,118,191
https://kawalpemilu.org#52450,"RAWA BONI, PAKUHAJI, TANGERANG, BANTEN",14,74,108,182
https://kawalpemilu.org#52303,"JAYANTI, JAYANTI, TANGERANG, BANTEN",14,0,0,0
https://kawalpemilu.org#51779,"KADUMADANG, CIMANUK, PANDEGLANG, BANTEN",9,23,171,194
https://kawalpemilu.org#53204,"PONDOK KACANG BARAT, PONDOK AREN, KOTA TANGERANG SELATAN, BANTEN",22,83,159,242
https://kawalpemilu.org#53009,"PERIUK JAYA, PERIUK, KOTA TANGERANG, BANTEN",13,84,150,234
https://kawalpemilu.org#53030,"KUNCIRAN INDAH, PINANG, KOTA TANGERANG, BANTEN",74,71,121,192
https://kawalpemilu.org#52888,"BANJARSARI, ANYAR, SERANG, BANTEN",8,64,189,254
https://kawalpemilu.org#89665,"BANJARNEGARA, PULOSARI, PANDEGLANG, BANTEN",1,81,106,187
https://kawalpemilu.org#52308,"TIGARAKSA, TIGARAKSA, TANGERANG, BANTEN",26,57,170,227
https://kawalpemilu.org#52977,"PORIS PLAWAD INDAH, CIPONDOH, KOTA TANGERANG, BANTEN",28,49,131,180
https://kawalpemilu.org#53211,"SAWAH BARU, CIPUTAT, KOTA TANGERANG SELATAN, BANTEN",24,138,112,250
https://kawalpemilu.org#53212,"SERUA, CIPUTAT, KOTA TANGERANG SELATAN, BANTEN",85,86,43,129
https://kawalpemilu.org#52488,"PASIR GADUNG, CIKUPA, TANGERANG, BANTEN",41,85,130,215
https://kawalpemilu.org#52337,"SUKATANI, CISOKA, TANGERANG, BANTEN",13,54,131,185
https://kawalpemilu.org#53176,"SEPANG, TAKTAKAN, KOTA SERANG, BANTEN",17,43,161,204
https://kawalpemilu.org#51924,"MALINGPING SELATAN, MALINGPING, LEBAK, BANTEN",12,77,139,216
https://kawalpemilu.org#52940,"TANAH TINGGI, TANGERANG, KOTA TANGERANG, BANTEN",94,99,67,166
https://kawalpemilu.org#53059,"KALITIMBANG, CIBEBER, KOTA CILEGON, BANTEN",15,60,92,152
https://kawalpemilu.org#51623,"SUKAMULYA, CIKEUSIK, PANDEGLANG, BANTEN",2,99,56,155
https://kawalpemilu.org#52743,"MANDAYA, CARENANG, SERANG, BANTEN",7,92,132,224
https://kawalpemilu.org#53138,"KALODORAN, WALANTAKA, KOTA SERANG, BANTEN",12,66,157,223
https://kawalpemilu.org#52774,"TANJUNG TEJA, TUNJUNG TEJA, SERANG, BANTEN",9,99,91,190
https://kawalpemilu.org#52917,"LABUAN, MANCAK, SERANG, BANTEN",1,23,162,185
https://kawalpemilu.org#52503,"BABAKAN, LEGOK, TANGERANG, BANTEN",33,90,116,206
https://kawalpemilu.org#52240,"LEBAKASIH, CURUG BITUNG, LEBAK, BANTEN",5,45,126,171
https://kawalpemilu.org#53217,"CIPAYUNG, CIPUTAT, KOTA TANGERANG SELATAN, BANTEN",17,45,98,143
https://kawalpemilu.org#53065,"BENDUNGAN, CILEGON, KOTA CILEGON, BANTEN",24,65,97,162
https://kawalpemilu.org#53201,"PONDOK KARYA, PONDOK AREN, KOTA TANGERANG SELATAN, BANTEN",11,79,85,164
https://kawalpemilu.org#52050,"BANJARSARI, CILELES, LEBAK, BANTEN",12,60,63,123
https://kawalpemilu.org#52998,"PABUARAN TUMPENG, KARAWACI, KOTA TANGERANG, BANTEN",3,82,100,182
https://kawalpemilu.org#52543,"KELAPA DUA, KELAPA DUA, TANGERANG, BANTEN",67,44,136,180
https://kawalpemilu.org#53233,"PAMULANG TIMUR, PAMULANG, KOTA TANGERANG SELATAN, BANTEN",13,75,139,214
https://kawalpemilu.org#52789,"TAMANSARI, BAROS, SERANG, BANTEN",5,31,129,160
https://kawalpemilu.org#52392,"PEKAYON, SUKADIRI, TANGERANG, BANTEN",21,26,113,139
https://kawalpemilu.org#51770,"MANDALASARI, MANDALAWANGI, PANDEGLANG, BANTEN",1,15,151,166
https://kawalpemilu.org#53100,"DRINGO, CITANGKIL, KOTA CILEGON, BANTEN",3,42,191,233
https://kawalpemilu.org#53205,"PONDOK KACANG TIMUR, PONDOK AREN, KOTA TANGERANG SELATAN, BANTEN",22,63,119,182
https://kawalpemilu.org#52979,"PANINGGILAN, CILEDUG, KOTA TANGERANG, BANTEN",47,54,128,182
https://kawalpemilu.org#52357,"KRONJO, KRONJO, TANGERANG, BANTEN",24,56,179,235
https://kawalpemilu.org#53103,"KEBONSARI, CITANGKIL, KOTA CILEGON, BANTEN",9,45,150,195
https://kawalpemilu.org#53203,"PONDOK AREN, PONDOK AREN, KOTA TANGERANG SELATAN, BANTEN",20,78,116,194
https://kawalpemilu.org#52072,"SUKARAME, SAJIRA, LEBAK, BANTEN",8,61,162,223
https://kawalpemilu.org#53093,"KOTABUMI, PURWAKARTA, KOTA CILEGON, BANTEN",27,145,115,260
https://kawalpemilu.org#51915,"CILANGKAHAN, MALINGPING, LEBAK, BANTEN",13,48,44,92
https://kawalpemilu.org#52300,"PABUARAN, JAYANTI, TANGERANG, BANTEN",3,58,103,161
https://kawalpemilu.org#51711,"MURUY, MENES, PANDEGLANG, BANTEN",7,71,106,177
https://kawalpemilu.org#52962,"BELENDUNG, BENDA, KOTA TANGERANG, BANTEN",55,63,116,179
https://kawalpemilu.org#51774,"CIMANUK, CIMANUK, PANDEGLANG, BANTEN",10,77,133,210
https://kawalpemilu.org#52746,"RAGASMASIGIT, CARENANG, SERANG, BANTEN",1,29,198,227
https://kawalpemilu.org#52472,"SUKABAKTI, CURUG, TANGERANG, BANTEN",48,103,66,169
https://kawalpemilu.org#52209,"CIPEUCANG, WANASALAM, LEBAK, BANTEN",4,69,56,125
https://kawalpemilu.org#51818,"KORANJI, CADASARI, PANDEGLANG, BANTEN",4,0,0,0
https://kawalpemilu.org#52369,"MAUK BARAT, MAUK, TANGERANG, BANTEN",2,65,131,196
https://kawalpemilu.org#53121,"KASEMEN, KASEMEN, KOTA SERANG, BANTEN",20,28,184,212
https://kawalpemilu.org#52951,"MANIS JAYA, JATIUWUNG, KOTA TANGERANG, BANTEN",30,86,118,204
https://kawalpemilu.org#52776,"PANUNGGULAN, TUNJUNG TEJA, SERANG, BANTEN",2,68,116,184
https://kawalpemilu.org#53024,"KEDAUNG BARU, NEGLASARI, KOTA TANGERANG, BANTEN",1,78,78,156
https://kawalpemilu.org#52149,"CURUGPANJANG, CIKULUR, LEBAK, BANTEN",13,101,99,200
https://kawalpemilu.org#84982,"KARATON, MAJASARI, PANDEGLANG, BANTEN",21,19,139,158
https://kawalpemilu.org#52611,"WARINGINKURUNG, WARINGINKURUNG, SERANG, BANTEN",28,49,118,167
https://kawalpemilu.org#53100,"DRINGO, CITANGKIL, KOTA CILEGON, BANTEN",23,25,129,154
https://kawalpemilu.org#53042,"KARANG TIMUR, KARANG TENGAH, KOTA TANGERANG, BANTEN",32,75,120,195
https://kawalpemilu.org#53213,"CIPUTAT, CIPUTAT, KOTA TANGERANG SELATAN, BANTEN",68,73,59,132
https://kawalpemilu.org#53220,"PONDOK RANJI, CIPUTAT TIMUR, KOTA TANGERANG SELATAN, BANTEN",47,161,111,272
https://kawalpemilu.org#52547,"BOJONG NANGKA, KELAPA DUA, TANGERANG, BANTEN",95,104,82,186
https://kawalpemilu.org#53110,"SUMUR PECUNG, SERANG, KOTA SERANG, BANTEN",42,62,139,201
https://kawalpemilu.org#52962,"BELENDUNG, BENDA, KOTA TANGERANG, BANTEN",8,26,138,164
https://kawalpemilu.org#53231,"KEDAUNG, PAMULANG, KOTA TANGERANG SELATAN, BANTEN",102,126,76,202
https://kawalpemilu.org#52969,"CIPONDOH MAKMUR, CIPONDOH, KOTA TANGERANG, BANTEN",81,141,130,271
https://kawalpemilu.org#52968,"CIPONDOH, CIPONDOH, KOTA TANGERANG, BANTEN",3,81,161,242
https://kawalpemilu.org#52417,"SUKAMANTRI, PASAR KEMIS, TANGERANG, BANTEN",38,0,0,0
https://kawalpemilu.org#51812,"PANDEGLANG, PANDEGLANG, PANDEGLANG, BANTEN",1,49,92,141
https://kawalpemilu.org#89654,"SARUNI, MAJASARI, PANDEGLANG, BANTEN",17,59,170,229
https://kawalpemilu.org#53038,"KARANG TENGAH, KARANG TENGAH, KOTA TANGERANG, BANTEN",57,123,65,188
https://kawalpemilu.org#52092,"PADASUKA, MAJA, LEBAK, BANTEN",3,18,205,223
https://kawalpemilu.org#21335,"TEBING KANING, ARMA JAYA, BENGKULU UTARA, BENGKULU",2,112,63,175
https://kawalpemilu.org#21409,"FAJAR BARU, KETAHUN, BENGKULU UTARA, BENGKULU",1,154,56,210
https://kawalpemilu.org#22276,"PASAR MELINTANG, TELUK SEGARA, KOTA BENGKULU, BENGKULU",1,91,80,171
https://kawalpemilu.org#928213,"PASAR SEJANTUNG, KEPAHIANG, KEPAHIANG, BENGKULU",7,81,125,206
https://kawalpemilu.org#21310,"KEMUMU, ARMA JAYA, BENGKULU UTARA, BENGKULU",3,160,95,255
https://kawalpemilu.org#20949,"DARAT SAWAH ILIR, SEGINIM, BENGKULU SELATAN, BENGKULU",5,72,30,102
https://kawalpemilu.org#87334,"TANJUNG AGUNG, TANJUNGAGUNG PALIK, BENGKULU UTARA, BENGKULU",5,92,104,196
https://kawalpemilu.org#21376,"TABA BARU, LAIS, BENGKULU UTARA, BENGKULU",6,36,171,207
https://kawalpemilu.org#84746,"TALANG LIAK II, BINGIN KUNING, LEBONG, BENGKULU",2,124,40,164
https://kawalpemilu.org#20844,"PASAR PEDATI, PONDOK KELAPA, BENGKULU TENGAH, BENGKULU",13,88,88,176
https://kawalpemilu.org#22277,"KEBUN ROS, TELUK SEGARA, KOTA BENGKULU, BENGKULU",2,115,88,203
https://kawalpemilu.org#21874,"DUSUN BARU, ILIR TALO, SELUMA, BENGKULU",3,67,94,161
https://kawalpemilu.org#21149,"SENTRAL BARU, BERMANI ULU, REJANG LEBONG, BENGKULU",3,147,87,234
https://kawalpemilu.org#21350,"PADANG JAYA, PADANG JAYA, BENGKULU UTARA, BENGKULU",15,167,73,240
https://kawalpemilu.org#22267,"PADANG NANGKA, SINGARAN PATI, KOTA BENGKULU, BENGKULU",12,42,60,102
https://kawalpemilu.org#21343,"GIRI MULYA, GIRI MULYA, BENGKULU UTARA, BENGKULU",1,154,65,219
https://kawalpemilu.org#41958,"NGARGOSARI, SAMIGALUH, KULON PROGO, DAERAH ISTIMEWA YOGYAKARTA",8,185,29,214
https://kawalpemilu.org#42052,"NGESTIHARJO, KASIHAN, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",4,75,10,85
https://kawalpemilu.org#42011,"WUKIRSARI, IMOGIRI, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",53,88,91,179
https://kawalpemilu.org#42261,"MAGUWOHARJO, DEPOK, SLEMAN, DAERAH ISTIMEWA YOGYAKARTA",68,103,55,158
https://kawalpemilu.org#41985,"SIDOMULYO, BAMBANGLIPURO, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",8,121,50,171
https://kawalpemilu.org#42093,"GADING, PLAYEN, GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA",14,151,26,177
https://kawalpemilu.org#42379,"SOROSUTAN, UMBULHARJO, KOTA YOGYAKARTA, DAERAH ISTIMEWA YOGYAKARTA",6,119,32,151
https://kawalpemilu.org#42090,"NGAWU, PLAYEN, GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA",13,106,91,197
https://kawalpemilu.org#41889,"WATES, WATES, KULON PROGO, DAERAH ISTIMEWA YOGYAKARTA",39,121,86,207
https://kawalpemilu.org#42195,"JETIS, SAPTOSARI, GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA",18,105,24,129
https://kawalpemilu.org#42371,"WIROGUNAN, MERGANGSAN, KOTA YOGYAKARTA, DAERAH ISTIMEWA YOGYAKARTA",8,92,24,116
https://kawalpemilu.org#42152,"PONJONG, PONJONG, GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA",5,64,90,154
https://kawalpemilu.org#42224,"AMBARKETAWANG, GAMPING, SLEMAN, DAERAH ISTIMEWA YOGYAKARTA",6,217,36,253
https://kawalpemilu.org#41982,"PANJANGREJO, PUNDONG, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",20,158,32,190
https://kawalpemilu.org#42020,"DLINGO, DLINGO, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",15,0,0,0
https://kawalpemilu.org#42231,"SIDOMULYO, GODEAN, SLEMAN, DAERAH ISTIMEWA YOGYAKARTA",20,114,76,190
https://kawalpemilu.org#42051,"TAMANTIRTO, KASIHAN, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",55,160,75,235
https://kawalpemilu.org#41977,"DONOTIRTO, KRETEK, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",13,146,55,201
https://kawalpemilu.org#42045,"TIMBULHARJO, SEWON, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",44,123,63,186
https://kawalpemilu.org#42034,"WONOKROMO, PLERET, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",35,154,63,217
https://kawalpemilu.org#42261,"MAGUWOHARJO, DEPOK, SLEMAN, DAERAH ISTIMEWA YOGYAKARTA",33,105,48,153
https://kawalpemilu.org#41943,"PENDOWOREJO, GIRIMULYO, KULON PROGO, DAERAH ISTIMEWA YOGYAKARTA",9,184,73,257
https://kawalpemilu.org#42147,"SAWAHAN, PONJONG, GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA",16,128,45,173
https://kawalpemilu.org#42384,"PURBAYAN, KOTAGEDE, KOTA YOGYAKARTA, DAERAH ISTIMEWA YOGYAKARTA",34,84,112,196
https://kawalpemilu.org#42040,"SITIMULYO, PIYUNGAN, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",49,103,71,174
https://kawalpemilu.org#41996,"GUWOSARI, PAJANGAN, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",31,130,65,198
https://kawalpemilu.org#42234,"SIDOARUM, GODEAN, SLEMAN, DAERAH ISTIMEWA YOGYAKARTA",34,173,45,218
https://kawalpemilu.org#41937,"HARGOWILIS, KOKAP, KULON PROGO, DAERAH ISTIMEWA YOGYAKARTA",16,128,41,169
https://kawalpemilu.org#42050,"TIRTONIRMOLO, KASIHAN, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",28,82,173,255
https://kawalpemilu.org#26079,"KAYU PUTIH, PULOGADUNG, JAKARTA TIMUR, DKI JAKARTA",56,166,70,236
https://kawalpemilu.org#26049,"DUREN TIGA, PANCORAN, JAKARTA SELATAN, DKI JAKARTA",9,60,140,200
https://kawalpemilu.org#25884,"GALUR, JOHAR BARU, JAKARTA PUSAT, DKI JAKARTA",32,123,93,216
https://kawalpemilu.org#25941,"TAMAN SARI, TAMAN SARI, JAKARTA BARAT, DKI JAKARTA",12,219,46,265
https://kawalpemilu.org#25935,"TOMANG, GROGOL PETAMBURAN, JAKARTA BARAT, DKI JAKARTA",74,133,72,205
https://kawalpemilu.org#25890,"KAPUK MUARA, PENJARINGAN, JAKARTA UTARA, DKI JAKARTA",82,180,6,185
https://kawalpemilu.org#26123,"KEBON PALA, MAKASAR, JAKARTA TIMUR, DKI JAKARTA",80,112,110,222
https://kawalpemilu.org#25910,"SUKAPURA, CILINCING, JAKARTA UTARA, DKI JAKARTA",105,59,131,190
https://kawalpemilu.org#26061,"BINTARO, PESANGGRAHAN, JAKARTA SELATAN, DKI JAKARTA",49,116,59,175
https://kawalpemilu.org#25994,"KEBON BARU, TEBET, JAKARTA SELATAN, DKI JAKARTA",75,73,167,240
https://kawalpemilu.org#26023,"PONDOK PINANG, KEBAYORAN LAMA, JAKARTA SELATAN, DKI JAKARTA",40,85,132,217
https://kawalpemilu.org#25898,"KEBON BAWANG, TANJUNG PRIOK, JAKARTA UTARA, DKI JAKARTA",109,92,143,240
https://kawalpemilu.org#25984,"MERUYA UTARA, KEMBANGAN, JAKARTA BARAT, DKI JAKARTA",72,84,88,172
https://kawalpemilu.org#26043,"GANDARIA UTARA, KEBAYORAN BARU, JAKARTA SELATAN, DKI JAKARTA",33,144,84,228
https://kawalpemilu.org#25964,"SUKABUMI SELATAN, KEBON JERUK, JAKARTA BARAT, DKI JAKARTA",20,73,161,234
https://kawalpemilu.org#25912,"KALIBARU, CILINCING, JAKARTA UTARA, DKI JAKARTA",135,118,114,232
https://kawalpemilu.org#26088,"CIPINANG BESAR SELATAN, JATINEGARA, JAKARTA TIMUR, DKI JAKARTA",27,81,161,242
https://kawalpemilu.org#25970,"KALIDERES, KALIDERES, JAKARTA BARAT, DKI JAKARTA",227,255,5,260
https://kawalpemilu.org#26114,"PONDOK BAMBU, DUREN SAWIT, JAKARTA TIMUR, DKI JAKARTA",1,119,142,261
https://kawalpemilu.org#25915,"SEMPER BARAT, CILINCING, JAKARTA UTARA, DKI JAKARTA",45,52,188,240
https://kawalpemilu.org#25964,"SUKABUMI SELATAN, KEBON JERUK, JAKARTA BARAT, DKI JAKARTA",105,83,142,225
https://kawalpemilu.org#26054,"SRENGSENG SAWAH, JAGAKARSA, JAKARTA SELATAN, DKI JAKARTA",118,81,124,205
https://kawalpemilu.org#25966,"DURI KEPA, KEBON JERUK, JAKARTA BARAT, DKI JAKARTA",152,201,20,221
https://kawalpemilu.org#25869,"PEGANGSAAN, MENTENG, JAKARTA PUSAT, DKI JAKARTA",71,118,131,249
https://kawalpemilu.org#26108,"PENGGILINGAN, CAKUNG, JAKARTA TIMUR, DKI JAKARTA",21,119,103,222
https://kawalpemilu.org#26067,"PISANGAN BARU, MATRAMAN, JAKARTA TIMUR, DKI JAKARTA",10,57,122,179
https://kawalpemilu.org#25970,"KALIDERES, KALIDERES, JAKARTA BARAT, DKI JAKARTA",21,78,109,187
https://kawalpemilu.org#26135,"PONDOK RANGGON, CIPAYUNG, JAKARTA TIMUR, DKI JAKARTA",10,107,147,254
https://kawalpemilu.org#26027,"KEBAYORAN LAMA SELATAN, KEBAYORAN LAMA, JAKARTA SELATAN, DKI JAKARTA",48,174,72,246
https://kawalpemilu.org#25882,"JOHAR BARU, JOHAR BARU, JAKARTA PUSAT, DKI JAKARTA",113,82,155,237
https://kawalpemilu.org#26108,"PENGGILINGAN, CAKUNG, JAKARTA TIMUR, DKI JAKARTA",269,175,63,238
https://kawalpemilu.org#26101,"BARU, PASAR REBO, JAKARTA TIMUR, DKI JAKARTA",54,15,224,239
https://kawalpemilu.org#25855,"UTAN PANJANG, KEMAYORAN, JAKARTA PUSAT, DKI JAKARTA",45,87,96,183
